protein_id,genes,time,fraction,intensity
P14234,Fgr,30min,20,6429634.444444444
P14576,Srp54,30min,20,5291378.888888888
P14685,Psmd3,30min,20,33146183.33333333
P14733,Lmnb1,30min,20,52498981.11111109
P14869,Rplp0,30min,20,14605390.555555554
P14901,Hmox1,30min,20,4104162.9259259263
P15105,Glul,30min,20,13012418.888888888
P15307,Rel,30min,20,27503762.222222216
P15379,Cd44,30min,20,8940213.333333332
P15535,B4galt1,30min,20,440937.77777777775
P15864,H1-2,30min,20,38896320.44444444
P16056,Met,30min,20,25807.22222222222
P16125,Ldhb,30min,20,38928.55555555555
P16254,Srp14,30min,20,3619935.1111111105
P16332,Mmut,30min,20,8222442.222222221
P16460,Ass1,30min,20,1031172.7777777776
P16675,Ctsa,30min,20,13848171.111111108
P16858,Gapdh,30min,20,363883552.5925927
P16879,Fes,30min,20,34632158.88888889
P17047,Lamp2,30min,20,342328285.4444444
P17182,Eno1,30min,20,810073.9999999998
P17426,Ap2a1,30min,20,15048315.555555552
P17427,Ap2a2,30min,20,88096177.77777776
P17439,Gba1,30min,20,66590955.55555555
P17710,Hk1,30min,20,2076505.5555555555
P17809,Slc2a1,30min,20,55056.22222222222
P18052,Ptpra,30min,20,503911.33333333326
P18155,Mthfd2,30min,20,856885.5555555554
P18242,Ctsd,30min,20,36550811.666666664
P18572,Bsg,30min,20,1231187.7777777775
P18654,Rps6ka3,30min,20,2860556.6666666665
P19096,Fasn,30min,20,98301466.66666666
P19426,Nelfe,30min,20,703445.5555555555
P19783,Cox4i1,30min,20,2106116.6666666665
P19973,Lsp1,30min,20,47838486.111111104
P20029,Hspa5,30min,20,956724727.0370365
P20060,Hexb,30min,20,10651626.888888888
P20108,Prdx3,30min,20,10939754.388888888
P20152,Vim,30min,20,216419600.0
P20664,Prim1,30min,20,11372076.666666666
P21107,Tpm3,30min,20,632748644.4444444
P21279,Gnaq,30min,20,4078227.222222222
P21460,Cst3,30min,20,65286.55555555555
P21619,Lmnb2,30min,20,3201723.111111111
P21956,Mfge8,30min,20,24167966.666666664
P21981,Tgm2,30min,20,3681642.222222222
P21995,Emb,30min,20,34254579.99999999
P22315,Fech,30min,20,84259.1111111111
P22366,Myd88,30min,20,69511.0
P22437,Ptgs1,30min,20,104655711.1111111
P22682,Cbl,30min,20,5407763.333333332
P22892,Ap1g1,30min,20,60527297.77777777
P23198,Cbx3,30min,20,12254736.444444444
P23249,Mov10,30min,20,1403681.3333333333
P23336,Ggta1,30min,20,1091337.333333333
P23492,Pnp,30min,20,568456.3333333333
P23780,Glb1,30min,20,216836.2222222222
P24270,Cat,30min,20,14787705.555555554
P24547,Impdh2,30min,20,260500122.22222218
P24638,Acp2,30min,20,13229081.555555554
P24668,M6pr,30min,20,39149872.22222222
P24788,Cdk11b,30min,20,9395290.0
P25206,Mcm3,30min,20,13728471.111111108
P25444,Rps2,30min,20,18003115.888888888
P25799,Nfkb1,30min,20,9878912.777777776
P25911,Lyn,30min,20,3014723.333333333
P25976,Ubtf,30min,20,2870163.333333333
P26011,Itgb7,30min,20,860603.3333333333
P26039,Tln1,30min,20,256289426.11111104
P26040,Ezr,30min,20,86103877.77777776
P26041,Msn,30min,20,202835588.3333333
P26043,Rdx,30min,20,29556022.888888884
P26151,Fcgr1,30min,20,5515257.777777777
P26231,Ctnna1,30min,20,10697144.444444444
P26443,Glud1,30min,20,2227740.0
P26450,Pik3r1,30min,20,8688405.555555554
P26516,Psmd7,30min,20,37369168.51851852
P26952,Il3ra,30min,20,621196.8888888889
P27046,Man2a1,30min,20,5602271.555555554
P27048,Snrpb,30min,20,88227066.66666666
P27546,Map4,30min,20,20964194.999999996
P27612,Plaa,30min,20,613540.0
P27808,Mgat1,30min,20,639796.5555555555
P28063,Psmb8,30min,20,1872929.1666666663
P28076,Psmb9,30min,20,17252071.111111112
P28078,H2-DMa,30min,20,27302069.999999996
P28656,Nap1l1,30min,20,173224944.44444442
P28658,Atxn10,30min,20,7903607.777777776
P28659,Celf1,30min,20,58864.0
P28660,Nckap1,30min,20,931810.9999999999
P28667,Marcksl1,30min,20,20120078.888888888
P28740,Kif2a,30min,20,7935045.555555554
P28741,Kif3a,30min,20,11047250.0
P28798,Grn,30min,20,99302086.8148148
P28867,Prkcd,30min,20,19343746.666666664
P29341,Pabpc1,30min,20,94007988.88888888
P29351,Ptpn6,30min,20,3464443.333333333
P29387,Gnb4,30min,20,1589642.222222222
P29416,Hexa,30min,20,12058465.999999998
P30204,Msr1,30min,20,834388.8888888888
P30355,Alox5ap,30min,20,200311.77777777775
P30416,Fkbp4,30min,20,191872.0
P30993,C5ar1,30min,20,8438807.777777776
P30999,Ctnnd1,30min,20,4654690.888888888
P31230,Aimp1,30min,20,11471476.666666664
P31266,Rbpj,30min,20,3514475.555555555
P31324,Prkar2b,30min,20,3557205.444444444
P31725,S100a9,30min,20,49494350.0
P31750,Akt1,30min,20,784474.4444444443
P32233,Drg1,30min,20,5930635.555555554
P32507,Nectin2,30min,20,1106496.8888888888
P32921,Wars1,30min,20,274162.2222222222
P33609,Pola1,30min,20,9425236.666666666
P33610,Prim2,30min,20,4721934.444444444
P33611,Pola2,30min,20,5176962.222222222
P34022,Ranbp1,30min,20,58654645.22222221
P34152,Ptk2,30min,20,459140.0
P34902,Il2rg,30min,20,122260.99999999999
P34960,Mmp12,30min,20,10769853.333333332
P35123,Usp4,30min,20,3234473.222222222
P35235,Ptpn11,30min,20,638888.8888888888
P35278,Rab5c,30min,20,25638269.888888888
P35279,Rab6a,30min,20,13514472.22222222
P35282,Rab21,30min,20,12744820.0
P35285,Rab22a,30min,20,77951.88888888888
P35290,Rab24,30min,20,571382.8888888888
P35293,Rab18,30min,20,12883028.888888888
P35294,Rab19,30min,20,632180.4444444444
P35441,Thbs1,30min,20,1450430.4444444443
P35456,Plaur,30min,20,2561473.222222222
P35486,Pdha1,30min,20,10764618.888888888
P35550,Fbl,30min,20,1361788.8888888888
P35564,Canx,30min,20,68632449.5
P35585,Ap1m1,30min,20,136352666.66666666
P35700,Prdx1,30min,20,142879316.1111111
P35762,Cd81,30min,20,1770497.333333333
P35821,Ptpn1,30min,20,48175455.55555555
P35831,Ptpn12,30min,20,13159173.333333332
P35951,Ldlr,30min,20,515546.8888888889
P35979,Rpl12,30min,20,3373142.8888888885
P35980,Rpl18,30min,20,2591215.1111111105
P36423,Tbxas1,30min,20,26336902.222222216
P36536,Sar1a,30min,20,6022765.555555555
P36916,Gnl1,30min,20,2392309.3333333335
P37040,Por,30min,20,4299205.555555555
P37913,Lig1,30min,20,1453634.222222222
P38647,Hspa9,30min,20,328828018.88888884
P39054,Dnm2,30min,20,112769849.99999999
P39429,Traf2,30min,20,9721225.555555552
P39654,Alox15,30min,20,167265.55555555553
P40124,Cap1,30min,20,402330988.88888884
P40142,Tkt,30min,20,649435.5555555555
P40336,Vps26a,30min,20,15339144.44444444
P40338,Vhl,30min,20,259276.66666666663
P41105,Rpl28,30min,20,74954.0
P41216,Acsl1,30min,20,20820955.0
P41245,Mmp9,30min,20,36053806.66666666
P42082,Cd86,30min,20,1588305.111111111
P42125,Eci1,30min,20,528628.8888888888
P42208,Septin2,30min,20,25734775.555555552
P42209,Septin1,30min,20,24383.777777777774
P42225,Stat1,30min,20,55955709.44444443
P42227,Stat3,30min,20,8006432.222222221
P42228,Stat4,30min,20,506528.4444444444
P42230,Stat5a,30min,20,9504967.61111111
P42567,Eps15,30min,20,4474821.11111111
P42669,Pura,30min,20,96457597.66666664
P42859,Htt,30min,20,5220282.222222222
P42932,Cct8,30min,20,9632106.333333332
P43276,H1-5,30min,20,4012063.333333333
P43883,Plin2,30min,20,213817.55555555553
P45952,Acadm,30min,20,367074.4444444444
P46061,Rangap1,30min,20,15508615.555555554
P46062,Sipa1,30min,20,1845627.0
P46460,Nsf,30min,20,3969767.7777777775
P46471,Psmc2,30min,20,18724377.777777776
P46638,Rab11b,30min,20,29578433.055555552
P46664,Adss2,30min,20,50405.0
P46737,Brcc3,30min,20,5877111.111111111
P46935,Nedd4,30min,20,13168812.22222222
P46978,Stt3a,30min,20,1925347.9999999995
P47713,Pla2g4a,30min,20,3640598.888888888
P47738,Aldh2,30min,20,94502387.22222222
P47740,Aldh3a2,30min,20,17886645.555555552
P47753,Capza1,30min,20,9067032.833333332
P47754,Capza2,30min,20,37579298.888888896
P47757,Capzb,30min,20,68413189.0
P47758,Srprb,30min,20,15039142.111111108
P47802,Mtx1,30min,20,3940524.444444444
P47809,Map2k4,30min,20,591472.3888888889
P47856,Gfpt1,30min,20,1925514.1111111108
P47915,Rpl29,30min,20,1007628.8888888888
P47962,Rpl5,30min,20,9507565.0
P48025,Syk,30min,20,1090987.7777777778
P48377,Rfx1,30min,20,124203.88888888888
P48453,Ppp3cb,30min,20,284533.6666666666
P48678,Lmna,30min,20,4143989.999999999
P48722,Hspa4l,30min,20,31374301.111111104
P48962,Slc25a4,30min,20,5440013.333333333
P48999,Alox5,30min,20,6682384.444444444
P49138,Mapkapk2,30min,20,1860455.5555555553
P49446,Ptpre,30min,20,5030087.333333333
P49586,Pcyt1a,30min,20,15910376.666666664
P49710,Hcls1,30min,20,57304315.55555555
P49717,Mcm4,30min,20,34130777.777777776
P49718,Mcm5,30min,20,8103919.999999998
P49722,Psma2,30min,20,13552371.111111108
P49962,Srp9,30min,20,6530383.333333333
P50096,Impdh1,30min,20,8379915.555555554
P50136,Bckdha,30min,20,471270.6666666666
P50172,Hsd11b1,30min,20,1228619.111111111
P50247,Ahcy,30min,20,907815.5555555555
P50427,Sts,30min,20,3075930.2777777775
P50431,Shmt1,30min,20,130812.2222222222
P50516,Atp6v1a,30min,20,264495804.44444445
P50518,Atp6v1e1,30min,20,251480723.88888884
P50543,S100a11,30min,20,55138672.22222222
P50544,Acadvl,30min,20,2666091.111111111
P51125,Cast,30min,20,12559145.0
P51150,Rab7a,30min,20,97226971.1111111
P51175,Ppox,30min,20,1860418.7777777775
P51410,Rpl9,30min,20,162860.0
P51432,Plcb3,30min,20,3131127.7777777775
P51569,Gla,30min,20,71484.77777777777
P51660,Hsd17b4,30min,20,43031.22222222222
P51859,Hdgf,30min,20,166731.1111111111
P51881,Slc25a5,30min,20,62117799.99999999
P52019,Sqle,30min,20,914644.6666666665
P52293,Kpna2,30min,20,5014267.777777777
P52332,Jak1,30min,20,2124354.444444444
P52431,Pold1,30min,20,4920561.777777777
P52432,Polr1c,30min,20,10864507.777777776
P52624,Upp1,30min,20,5849588.888888889
P52633,Stat6,30min,20,2787095.555555555
P52825,Cpt2,30min,20,13096624.444444442
P53026,Rpl10a,30min,20,20027956.666666664
P53612,Rabggtb,30min,20,990131.111111111
P53690,Mmp14,30min,20,61012.0
P53702,Hccs,30min,20,2094802.3888888888
P53798,Fdft1,30min,20,1315982.222222222
P53994,Rab2a,30min,20,17857387.777777776
P53996,Cnbp,30min,20,697393.111111111
P54071,Idh2,30min,20,420503.33333333326
P54103,Dnajc2,30min,20,45168147.777777776
P54116,Stom,30min,20,6127168.888888888
P54227,Stmn1,30min,20,603818.8888888888
P54276,Msh6,30min,20,657056.5555555555
P54310,Lipe,30min,20,3600602.666666666
P54728,Rad23b,30min,20,1236814.0
P54729,Nub1,30min,20,3110005.555555555
P54731,Faf1,30min,20,44320633.33333333
P54775,Psmc4,30min,20,4085103.333333333
P54818,Galc,30min,20,6702637.722222221
P54822,Adsl,30min,20,3556005.777777777
P54823,Ddx6,30min,20,2702776.666666666
P54987,Acod1,30min,20,14715405.555555554
P55194,Sh3bp1,30min,20,44143207.777777776
P55258,Rab8a,30min,20,7145423.944444443
P55772,Entpd1,30min,20,972051.111111111
P56135,Atp5mf,30min,20,7384979.999999999
P56379,Atp5mj,30min,20,431776.6666666666
P56391,Cox6b1,30min,20,150131.55555555553
P56395,Cyb5a,30min,20,20674811.666666664
P56399,Usp5,30min,20,12756384.444444444
P56480,Atp5f1b,30min,20,48606316.66666666
P56960,Exosc10,30min,20,898003.8888888888
P57080,Usp25,30min,20,12699246.666666664
P57716,Ncstn,30min,20,1412629.9999999998
P57725,Samsn1,30min,20,2239590.444444444
P57746,Atp6v1d,30min,20,57276966.66666666
P57776,Eef1d,30min,20,9897408.444444444
P57780,Actn4,30min,20,14232002.22222222
P57784,Snrpa1,30min,20,1174740.6666666665
P58021,Tm9sf2,30min,20,139104.66666666666
P58058,Nadk,30min,20,15663377.499999998
P58281,Opa1,30min,20,24916505.555555552
P58404,Strn4,30min,20,1880342.8888888888
P58682,Tlr8,30min,20,3154356.6666666665
P58742,Aaas,30min,20,25857.666666666664
P58771,Tpm1,30min,20,7380457.444444444
P58801,Ripk2,30min,20,457291.5555555555
P58929,Gmeb2,30min,20,1109433.8888888888
P59235,Nup43,30min,20,81753.1111111111
P59325,Eif5,30min,20,1164800.5555555555
P59328,Wdhd1,30min,20,147190.22222222222
P59438,Hps5,30min,20,27595.777777777774
P59470,Polr3b,30min,20,8626.188888888888
P59481,Lman2l,30min,20,1285152.222222222
P59672,Anks1a,30min,20,1674739.333333333
P59729,Rin3,30min,20,6675507.11111111
P60060,Sec61g,30min,20,2226891.111111111
P60122,Ruvbl1,30min,20,22686640.555555552
P60229,Eif3e,30min,20,541637.7777777778
P60605,Ube2g2,30min,20,370041.5555555555
P60710,Actb,30min,20,1028589204.4444443
P60766,Cdc42,30min,20,25231397.555555552
P60867,Rps20,30min,20,9414672.22222222
P60898,Polr2i,30min,20,1148341.111111111
P61021,Rab5b,30min,20,3275807.8888888885
P61022,Chp1,30min,20,81419.22222222222
P61027,Rab10,30min,20,23686853.888888884
P61028,Rab8b,30min,20,24315776.666666664
P61161,Actr2,30min,20,11849556.333333332
P61164,Actr1a,30min,20,2770482.222222222
P61202,Cops2,30min,20,16782551.11111111
P61211,Arl1,30min,20,2671089.055555555
P61219,Polr2f,30min,20,1110346.5555555555
P61226,Rap2b,30min,20,18148217.777777776
P61290,Psme3,30min,20,58695955.55555555
P61358,Rpl27,30min,20,39095378.33333333
P61600,Naa20,30min,20,166602.2222222222
P61620,Sec61a1,30min,20,7648728.222222222
P61750,Arf4,30min,20,38443096.111111104
P61759,Vbp1,30min,20,8016616.666666666
P61804,Dad1,30min,20,1118763.8888888888
P61924,Copz1,30min,20,1121117.5555555555
P61965,Wdr5,30min,20,971336.6666666665
P61967,Ap1s1,30min,20,35801588.88888888
P61982,Ywhag,30min,20,4351917.222222222
P62071,Rras2,30min,20,1638210.333333333
P62075,Timm13,30min,20,7168005.11111111
P62082,Rps7,30min,20,3548529.222222222
P62141,Ppp1cb,30min,20,17777116.666666664
P62192,Psmc1,30min,20,40800377.777777776
P62196,Psmc5,30min,20,2563824.444444444
P62242,Rps8,30min,20,3232033.333333333
P62245,Rps15a,30min,20,11522671.555555554
P62259,Ywhae,30min,20,37734948.88888888
P62264,Rps14,30min,20,8422894.444444442
P62267,Rps23,30min,20,5967558.888888888
P62270,Rps18,30min,20,33366112.222222216
P62274,Rps29,30min,20,1052181.1666666665
P62281,Rps11,30min,20,14723693.22222222
P62301,Rps13,30min,20,134055.55555555553
P62305,Snrpe,30min,20,22266472.222222216
P62307,Snrpf,30min,20,44558637.77777777
P62309,Snrpg,30min,20,28108975.555555552
P62315,Snrpd1,30min,20,13382651.944444444
P62317,Snrpd2,30min,20,68030205.55555555
P62320,Snrpd3,30min,20,94429683.88888888
P62334,Psmc6,30min,20,14472571.499999998
P62340,Tbpl1,30min,20,512911.33333333326
P62482,Kcnab2,30min,20,1725846.6666666665
P62627,Dynlrb1,30min,20,333561.11111111107
P62702,Rps4x,30min,20,9156930.0
P62751,Rpl23a,30min,20,2665710.666666666
P62754,Rps6,30min,20,21426071.11111111
P62806,H4c1,30min,20,110682611.11111109
P62814,Atp6v1b2,30min,20,622878166.6666666
P62821,Rab1a,30min,20,45731444.66666666
P62827,Ran,30min,20,49001918.33333333
P62830,Rpl23,30min,20,1710855.5555555553
P62835,Rap1a,30min,20,1673705.5555555555
P62843,Rps15,30min,20,177180.0
P62849,Rps24,30min,20,210693.77777777775
P62852,Rps25,30min,20,7316593.333333332
P62858,Rps28,30min,20,20475882.22222222
P62869,Elob,30min,20,10559174.444444444
P62874,Gnb1,30min,20,38499779.44444443
P62876,Polr2l,30min,20,5108140.555555555
P62880,Gnb2,30min,20,26567684.999999996
P62889,Rpl30,30min,20,21411548.33333333
P62908,Rps3,30min,20,18874843.5
P62915,Gtf2b,30min,20,1115343.111111111
P62918,Rpl8,30min,20,24460232.22222222
P62960,Ybx1,30min,20,13392957.777777776
P62983,Rps27a,30min,20,8750776.72222222
P62996,Tra2b,30min,20,7346194.444444444
P63001,Rac1,30min,20,3369915.555555555
P63002,Tle5,30min,20,993712.222222222
P63005,Pafah1b1,30min,20,822447.8888888888
P63017,Hspa8,30min,20,762884211.111111
P63024,Vamp3,30min,20,392453.33333333326
P63037,Dnaja1,30min,20,10071798.333333332
P63038,Hspd1,30min,20,788079744.4444443
P63073,Eif4e,30min,20,986153.6666666665
P63166,Sumo1,30min,20,19313308.888888888
P63168,Dynll1,30min,20,3429772.2222222215
P63213,Gng2,30min,20,2711737.555555555
P63271,Supt4h1a,30min,20,13127288.888888888
P63276,Rps17,30min,20,18568174.44444444
P63280,Ube2i,30min,20,5838531.11111111
P63321,Rala,30min,20,473329.77777777775
P63323,Rps12,30min,20,20899046.666666664
P63325,Rps10,30min,20,1940971.944444444
P63328,Ppp3ca,30min,20,10803445.555555554
P67778,Phb1,30min,20,584821.3333333333
P67871,Csnk2b,30min,20,28327673.33333333
P68181,Prkacb,30min,20,16048977.777777774
P68254,Ywhaq,30min,20,82472477.22222221
P68368,Tuba4a,30min,20,105207084.44444443
P68433,H3c1,30min,20,181131055.55555552
P70168,Kpnb1,30min,20,145019531.66666666
P70188,Kifap3,30min,20,2197263.222222222
P70195,Psmb7,30min,20,3075925.666666666
P70196,Traf6,30min,20,1313942.222222222
P70206,Plxna1,30min,20,8551192.22222222
P70261,Pald1,30min,20,2391240.5555555555
P70265,Pfkfb2,30min,20,18840.333333333332
P70268,Pkn1,30min,20,139644.88888888888
P70288,Hdac2,30min,20,2087347.333333333
P70290,Mpp1,30min,20,623784.4444444443
P70295,Aup1,30min,20,1209581.111111111
P70297,Stam,30min,20,6341841.111111109
P70302,Stim1,30min,20,738034.5555555555
P70303,Ctps2,30min,20,7710394.444444444
P70315,Was,30min,20,3915736.0
P70333,Hnrnph2,30min,20,18961359.888888888
P70351,Ezh1,30min,20,612126.7777777778
P70353,Nfyc,30min,20,3659417.7777777775
P70398,Usp9x,30min,20,6514576.666666666
P70404,Idh3g,30min,20,24422658.0
P70406,Ucp2,30min,20,237666.66666666663
P70429,Evl,30min,20,21571445.944444444
P70441,Nherf1,30min,20,3759517.777777777
P70452,Stx4,30min,20,469512.0
P70460,Vasp,30min,20,42339132.22222222
P70670,Naca,30min,20,333898.33333333326
P70698,Ctps1,30min,20,792440.111111111
P70699,Gaa,30min,20,10445542.22222222
P70700,Polr1b,30min,20,3732478.333333333
P80313,Cct7,30min,20,19742007.888888888
P80314,Cct2,30min,20,5733707.555555555
P80315,Cct4,30min,20,15913916.666666664
P80316,Cct5,30min,20,4631191.11111111
P80317,Cct6a,30min,20,24785645.555555552
P80318,Cct3,30min,20,14350663.333333332
P81117,Nucb2,30min,20,184421791.66666666
P83741,Wnk1,30min,20,4736574.666666666
P83870,Phf5a,30min,20,3481562.222222222
P84078,Arf1,30min,20,12423116.666666664
P84084,Arf5,30min,20,37437427.666666664
P84089,Erh,30min,20,8064158.277777776
P84091,Ap2m1,30min,20,83026651.66666666
P84096,Rhog,30min,20,31764460.11111111
P84099,Rpl19,30min,20,18875364.44444444
P97287,Mcl1,30min,20,713740.4444444443
P97302,Bach1,30min,20,3633221.555555555
P97304,Polr1d,30min,20,1658473.333333333
P97310,Mcm2,30min,20,41100697.777777776
P97311,Mcm6,30min,20,45829344.44444443
P97315,Csrp1,30min,20,100880.66666666666
P97333,Nrp1,30min,20,101367.55555555553
P97351,Rps3a,30min,20,22520985.33333333
P97363,Sptlc2,30min,20,6334451.11111111
P97369,Ncf4,30min,20,9287049.388888888
P97370,Atp1b3,30min,20,6945345.555555554
P97371,Psme1,30min,20,39989661.111111104
P97372,Psme2,30min,20,21672544.444444444
P97379,G3bp2,30min,20,33344884.44444444
P97393,Arhgap5,30min,20,1102235.0
P97412,Lyst,30min,20,76425.77777777777
P97425,Ear2,30min,20,117675.55555555553
P97449,Anpep,30min,20,578307.7777777778
P97450,Atp5pf,30min,20,706229.5555555555
P97452,Bop1,30min,20,6934912.944444444
P97461,Rps5,30min,20,26009538.888888888
P97468,Cmklr1,30min,20,159479.0
P97470,Ppp4c,30min,20,8076470.333333333
P97478,Coq7,30min,20,2700015.555555555
P97484,Pirb,30min,20,3114801.111111111
P97492,Rgs14,30min,20,4274745.555555555
P97742,Cpt1a,30min,20,11106877.777777776
P97760,Polr2c,30min,20,6270019.999999999
P97789,Xrn1,30min,20,2231433.555555555
P97797,Sirpa,30min,20,4643891.666666666
P97807,Fh,30min,20,208447.55555555553
P97808,Fxyd5,30min,20,257704.4444444444
P97814,Pstpip1,30min,20,29177637.888888884
P97820,Map4k4,30min,20,613899.8888888889
P97822,Anp32e,30min,20,1387579.5555555555
P97855,G3bp1,30min,20,178193272.2222222
P97864,Casp7,30min,20,50629.44444444444
P97872,Fmo5,30min,20,293740.8888888889
P98078,Dab2,30min,20,3704018.888888888
P98086,C1qa,30min,20,12972517.777777776
P98192,Gnpat,30min,20,1179286.6666666665
P99024,Tubb5,30min,20,161679115.25925922
P99026,Psmb4,30min,20,4698821.333333333
P99027,Rplp2,30min,20,18213250.72222222
P99028,Uqcrh,30min,20,426480.0
Q00420,Gabpb1,30min,20,3932277.777777777
Q00422,Gabpa,30min,20,17206437.777777776
Q00519,Xdh,30min,20,3365506.666666666
Q00558,F8a1,30min,20,3748947.6111111105
Q00612,G6pdx,30min,20,9726584.444444444
Q00899,Yy1,30min,20,68855.33333333333
Q00941,Csf2ra,30min,20,5349151.11111111
Q00993,Axl,30min,20,3222645.5555555555
Q00PI9,Hnrnpul2,30min,20,23239635.55555555
Q01237,Hmgcr,30min,20,135063.3333333333
Q01405,Sec23a,30min,20,20327207.777777776
Q01730,Rsu1,30min,20,1611022.222222222
Q01768,Nme2,30min,20,658804.4444444444
Q01853,Vcp,30min,20,32900571.66666666
Q02053,Uba1,30min,20,13223710.555555556
Q02105,C1qc,30min,20,34154768.111111104
Q02248,Ctnnb1,30min,20,910390.9999999999
Q02819,Nucb1,30min,20,330918292.2222222
Q03265,Atp5f1a,30min,20,116622511.11111109
Q03267,Ikzf1,30min,20,14560209.999999996
Q03958,Pfdn6,30min,20,2726415.555555555
Q03963,Eif2ak2,30min,20,207464.66666666663
Q04207,Rela,30min,20,44701200.0
Q04447,Ckb,30min,20,101514.0
Q04519,Smpd1,30min,20,700427.7777777778
Q04750,Top1,30min,20,7886129.999999999
Q04863,Relb,30min,20,4256073.333333332
Q05144,Rac2,30min,20,51189227.33333333
Q05816,Fabp5,30min,20,58923.1111111111
Q05915,Gch1,30min,20,385751.33333333326
Q05920,Pc,30min,20,13368859.999999998
Q05CL8,Larp7,30min,20,10623328.888888888
Q05D44,Eif5b,30min,20,50741040.05555555
Q06185,Atp5me,30min,20,3706457.0
Q07417,Acads,30min,20,203486.66666666666
Q07797,Lgals3bp,30min,20,38072672.222222224
Q07813,Bax,30min,20,22364624.277777776
Q08857,Cd36,30min,20,17015952.22222222
Q08874,Mitf,30min,20,3325028.8888888885
Q08943,Ssrp1,30min,20,8845394.444444444
Q09014,Ncf1,30min,20,24432868.888888884
Q09200,B4galnt1,30min,20,5622831.11111111
Q09XV5,Chd8,30min,20,227129.77777777775
Q0GNC1,Inf2,30min,20,10392392.22222222
Q0VGB7,Ppp4r2,30min,20,9579011.388888888
Q11011,Npepps,30min,20,6176057.777777776
Q148V7,Relch,30min,20,85788.0
Q149F3,Gspt2,30min,20,438818.99999999994
Q149L6,Dnajb14,30min,20,1580567.7777777775
Q14AX6,Cdk12,30min,20,722806.5555555555
Q14CH1,Mocos,30min,20,5192113.333333332
Q14CH7,Aars2,30min,20,156885.4444444444
Q18PI6,Cd84,30min,20,17890394.44444444
Q1HFZ0,Nsun2,30min,20,11268775.555555554
Q2EMV9,Parp14,30min,20,1307004.5555555555
Q2HXL6,Edem3,30min,20,794229.9999999999
Q2TBA3,Malt1,30min,20,2604875.9999999995
Q2TBE6,Pi4k2a,30min,20,9778906.666666664
Q2TPA8,Hsdl2,30min,20,33199.22222222222
Q2YDW2,Msto1,30min,20,33076.0
Q31099,H2-DMb2,30min,20,1972565.5555555553
Q3B7Z2,Osbp,30min,20,22187289.999999996
Q3TAA7,Stk11ip,30min,20,7290054.222222221
Q3TBD2,Arhgap45,30min,20,18300543.666666664
Q3TBT3,Sting1,30min,20,2460144.0
Q3TBV4,Kcnk6,30min,20,397790.0
Q3TC46,Patl1,30min,20,1143470.8888888888
Q3TC93,Hs1bp3,30min,20,361819.5555555555
Q3TCH7,Cul4a,30min,20,9789311.11111111
Q3TCJ1,Abraxas2,30min,20,12776358.888888888
Q3TCT4,Entpd7,30min,20,152095.0
Q3TDN2,Faf2,30min,20,2697823.111111111
Q3TEA8,Hp1bp3,30min,20,4460467.777777778
Q3TFD2,Lpcat1,30min,20,5607497.777777777
Q3TGW2,Eepd1,30min,20,1098712.3333333333
Q3THE2,Myl12b,30min,20,4357158.888888888
Q3THK3,Gtf2f1,30min,20,1409433.111111111
Q3THK7,Gmps,30min,20,93021.88888888888
Q3THS6,Mat2a,30min,20,1205119.222222222
Q3TIR3,Ric8a,30min,20,2906874.0
Q3TIU4,Pde12,30min,20,86725.33333333331
Q3TIV5,Zc3h15,30min,20,1863540.8888888888
Q3TJ22,Aamp,30min,20,1278533.7777777775
Q3TL44,Nlrx1,30min,20,3395935.555555555
Q3TNH5,Arb2a,30min,20,678102.3333333333
Q3TRM8,Hk3,30min,20,19834987.777777776
Q3TUH1,Tamm41,30min,20,498562.88888888876
Q3TVI8,Pbxip1,30min,20,1452271.111111111
Q3TVP5,Otulinl,30min,20,1004001.111111111
Q3TW96,Uap1l1,30min,20,13584898.888888888
Q3TWF6,Wdr70,30min,20,3255596.666666666
Q3TWW8,Srsf6,30min,20,18393782.777777776
Q3TX08,Trmt1,30min,20,5755463.555555554
Q3TXS7,Psmd1,30min,20,3309857.777777778
Q3TXU5,Dhps,30min,20,1883953.333333333
Q3TZM9,Alg11,30min,20,648036.4444444444
Q3TZZ7,Esyt2,30min,20,11842172.22222222
Q3U0J8,Tbc1d2b,30min,20,7874463.333333333
Q3U0V1,Khsrp,30min,20,12502526.666666664
Q3U0V2,Tradd,30min,20,5949932.222222221
Q3U1J4,Ddb1,30min,20,10285242.777777776
Q3U1T9,Dennd1b,30min,20,537038.3333333333
Q3U1Y4,Dennd4b,30min,20,9552765.555555554
Q3U1Z5,Gpsm3,30min,20,2829979.444444444
Q3U2P1,Sec24a,30min,20,547257.7777777778
Q3U3T8,Wdr62,30min,20,2139320.222222222
Q3U487,Hectd3,30min,20,694333.5555555555
Q3U6Q4,Pik3r6,30min,20,823061.4444444444
Q3U7R1,Esyt1,30min,20,60860001.111111104
Q3U829,Ap5z1,30min,20,333556.1111111111
Q3UA06,Trip13,30min,20,2861178.8888888885
Q3UA37,Qrich1,30min,20,814546.222222222
Q3UBX0,Tmem109,30min,20,141271.1111111111
Q3UCV8,Otulin,30min,20,1826292.8888888885
Q3UDE2,Ttll12,30min,20,3603570.0
Q3UDF0,Slc2a6,30min,20,24082876.666666664
Q3UDK1,Trafd1,30min,20,3109738.555555555
Q3UDP0,Wdr41,30min,20,5486457.777777778
Q3UEB3,Puf60,30min,20,16555496.666666664
