peak_id,protein_id,genes,time,peak_apex,peak_height,peak_width,peak_area,peak_left,peak_right,snr,asymmetry,sharpness,peak_background_intensity
69,A6H611,Mipep,10min,36,44442411.111111104,10,167352500.0,31.0,40.0,826.537697316,-0.1,4444241.11111111,167352500.0
70,A6H630,Armt1,10min,36,17930068.888888888,8,64342206.66666666,33.0,40.0,333.4625075828601,0.125,2241258.611111111,64342206.66666666
71,A6H6A9,Rabgap1l,10min,10,6787634.444444444,17,48297434.44444443,1.0,17.0,126.23607953915118,-0.11764705882352941,399272.61437908496,65837088.88888886
72,A6H6A9,Rabgap1l,10min,21,2686957.777777777,12,17097522.222222224,17.0,28.0,49.97190383927026,0.25,223913.1481481481,65837088.88888886
73,A6H6A9,Rabgap1l,10min,31,595690.0,7,1908446.6666666663,28.0,34.0,11.078612267080002,0.0,85098.57142857143,65837088.88888886
74,A6H8H2,Dennd4c,10min,9,6208424.444444443,12,49513778.44444443,1.0,12.0,115.4639614723456,-0.4166666666666667,517368.7037037036,212319317.3333333
75,A6H8H2,Dennd4c,10min,15,8310644.444444443,7,40379551.11111111,12.0,18.0,154.5609419153628,0.0,1187234.9206349205,212319317.3333333
76,A6H8H2,Dennd4c,10min,22,15542267.777777776,14,106660906.66666666,18.0,31.0,289.05430418696153,0.35714285714285715,1110161.984126984,212319317.3333333
77,A6H8H2,Dennd4c,10min,35,6471922.222222222,8,24576296.666666664,31.0,38.0,120.3644797171327,-0.125,808990.2777777778,212319317.3333333
78,A6X8Z5,Arhgap31,10min,22,2109672.777777777,6,10054587.999999998,20.0,25.0,39.23558682437782,0.16666666666666666,351612.1296296295,36186156.0
79,A6X8Z5,Arhgap31,10min,29,3661055.888888889,10,17904884.22222222,25.0,34.0,68.08813087530415,0.1,366105.5888888889,36186156.0
80,A6ZI47,Aldoart2,10min,31,16772161.111111108,9,64740503.64444444,27.0,35.0,311.9277977320379,0.0,1863573.4567901231,64746047.6
81,A8C756,Thada,10min,7,9784852.222222222,16,61351910.222222224,1.0,16.0,181.97818304936482,0.1875,611553.2638888889,61440028.888888896
82,A9XX86,Mgl2,10min,6,540700833.3333333,15,4380792323.333332,1.0,15.0,10055.926547343493,0.26666666666666666,36046722.22222222,4669921386.666665
83,A9XX86,Mgl2,10min,31,28307600.0,7,84922799.99999999,28.0,34.0,526.4633024082893,0.0,4043942.8571428573,4669921386.666665
84,B1ART1,Vps13d,10min,5,4042207.7777777775,13,24907872.222222216,1.0,13.0,75.17677428356205,0.3076923076923077,310939.0598290598,24907872.222222216
85,B1AUN2,Eif2b3,10min,10,91365742.2222222,14,388594995.5555555,2.0,15.0,1699.2154183786533,-0.21428571428571427,6526124.444444442,447677090.0
86,B1AUN2,Eif2b3,10min,19,9933891.11111111,9,39891759.99999999,15.0,23.0,184.75000071075985,0.0,1103765.6790123456,447677090.0
87,B1AUN2,Eif2b3,10min,31,5492613.333333333,9,20918520.0,26.0,34.0,102.15134290149884,-0.2222222222222222,610290.3703703703,447677090.0
88,B1AUY3,Arhgap4,10min,18,38472634.44444444,20,302012072.2222222,8.0,27.0,715.5120950546539,-0.05,1923631.722222222,342670271.1111111
89,B1AUY3,Arhgap4,10min,35,9778197.777777776,10,40475701.11111111,31.0,40.0,181.85442403065903,0.1,977819.7777777776,342670271.1111111
90,B1AVH7,Tbc1d2,10min,11,6790568.888888888,14,58023375.55555555,1.0,14.0,126.29065418740662,-0.5,485040.63492063485,227000635.55555555
91,B1AVH7,Tbc1d2,10min,22,23934015.555555552,18,172769254.44444442,14.0,31.0,445.12360176310045,0.05555555555555555,1329667.5308641973,227000635.55555555
92,B1AVP0,Phactr2,10min,24,17590522.22222222,17,102661304.99999996,14.0,30.0,327.1476359775293,-0.23529411764705882,1034736.6013071894,102780974.99999996
93,B1AVY7,Kif16b,10min,22,467668.0,7,1614348.0,19.0,25.0,8.697665634341302,0.0,66809.71428571429,35384208.0
94,B1AVY7,Kif16b,10min,34,8616324.444444444,11,33769860.0,29.0,39.0,160.2459629796765,0.0,783302.2222222221,35384208.0
95,B1AVZ0,Uprt,10min,4,18016762.22222222,13,100763051.1111111,1.0,13.0,335.0748257788021,0.46153846153846156,1385904.7863247863,114868856.66666667
96,B1AVZ0,Uprt,10min,37,3248291.1111111105,8,11088044.444444444,33.0,40.0,60.41155257030079,-0.125,406036.3888888888,114868856.66666667
97,B1AY10,Nfx1,10min,21,8952782.222222222,16,44262841.99999999,14.0,29.0,166.5033875868436,0.0625,559548.8888888889,44262841.99999999
98,B1AY13,Usp24,10min,9,15316624.444444444,17,133574657.1111111,1.0,17.0,284.85780097110853,0.0,900977.908496732,147010837.5555555
99,B1AY13,Usp24,10min,31,1365663.3333333333,7,4096989.999999999,28.0,34.0,25.398537087021825,0.0,195094.7619047619,147010837.5555555
100,B1AZA5,Tmem245,10min,5,11229138.888888888,11,60363202.22222222,1.0,11.0,208.83895288352923,0.18181818181818182,1020830.808080808,60363202.22222222
101,B1AZI6,Thoc2,10min,4,37761105.55555555,10,162788981.1111111,1.0,10.0,702.2791170344987,0.3,3776110.555555555,166501231.11111113
102,B2RQC6,Cad,10min,9,94695688.88888888,14,853778866.6666666,1.0,14.0,1761.1455968104815,-0.21428571428571427,6763977.777777777,2023809678.888889
103,B2RQC6,Cad,10min,23,93853600.0,19,1210067726.666667,14.0,32.0,1745.4844705629096,0.0,4939663.157894737,2023809678.888889
104,B2RUP2,Unc13d,10min,7,33858658.88888889,16,281564006.11111104,1.0,16.0,629.7016127739626,0.1875,2116166.1805555555,299462838.33333325
105,B2RWS6,Ep300,10min,18,21240352.22222222,16,128262648.88888888,12.0,27.0,395.02698834328436,0.1875,1327522.0138888888,133297509.99999999
106,B2RX12,Abcc3,10min,4,5009117.777777777,11,28366948.888888884,1.0,11.0,93.15931719541607,0.36363636363636365,455374.34343434335,28366948.888888884
107,B2RXC1,Trappc11,10min,10,51121916.11111111,17,373133923.88888884,1.0,17.0,950.7627909570252,-0.11764705882352941,3007171.5359477126,387945852.7777778
108,B2RXC6,Polr3a,10min,13,8856467.777777776,13,44277829.99999999,6.0,18.0,164.7121364566933,-0.15384615384615385,681266.752136752,44277829.99999999
109,B2RXQ2,Ppfia1,10min,10,42107612.22222222,18,224345950.11111104,2.0,19.0,783.1152265483034,0.05555555555555555,2339311.7901234566,235849808.99999988
110,B2RXQ2,Ppfia1,10min,31,3598666.6666666665,7,10796000.0,28.0,34.0,66.92781929940948,0.0,514095.23809523805,235849808.99999988
111,B2RXR6,Ankrd44,10min,7,65848748.33333333,14,559287417.2222221,1.0,14.0,1224.651666231648,0.07142857142857142,4703482.023809523,718400256.1111107
112,B2RXS4,Plxnb2,10min,9,5429938.888888888,10,23398784.777777776,8.0,17.0,100.98572677724854,0.7,542993.8888888888,41250986.99999999
113,B2RY04,Dock5,10min,6,16237978.888888888,14,104433394.44444443,1.0,14.0,301.99310398198816,0.21428571428571427,1159855.6349206348,104433394.44444443
114,B2RY56,Rbm25,10min,4,33129929.77777777,7,160634384.99999997,1.0,7.0,616.1487458973422,0.0,4732847.11111111,586199372.4444447
115,B2RY56,Rbm25,10min,11,43308705.94444444,14,389361520.83333325,7.0,20.0,805.4531063933972,0.35714285714285715,3093478.996031746,586199372.4444447
116,B2RY56,Rbm25,10min,37,8985728.333333332,13,57540841.72222221,28.0,40.0,167.1161176825446,-0.46153846153846156,691209.8717948718,586199372.4444447
117,B7ZMP1,Xpnpep3,10min,33,17723748.888888888,8,86811020.0,27.0,34.0,329.625378735735,-0.625,2215468.611111111,128815410.0
118,B8ZXI1,Qtrt2,10min,29,31446271.111111104,12,134361610.0,23.0,34.0,584.8361478041917,-0.08333333333333333,2620522.592592592,134361610.0
119,B9EJ54,Nup205,10min,6,50498299.99999999,15,385082787.7777777,1.0,15.0,939.1648102984539,0.26666666666666666,3366553.333333333,399022497.77777755
120,B9EJ80,Pdzd8,10min,5,5687021.555555554,13,28549669.99999999,1.0,13.0,105.76693711246816,0.3076923076923077,437463.19658119645,29037309.999999993
121,B9EJ86,Osbpl8,10min,4,47658888.88888888,12,254360145.99999997,1.0,12.0,886.357587133991,0.4166666666666667,3971574.074074073,551752021.5555555
122,B9EJ86,Osbpl8,10min,39,71871788.88888888,7,294015822.2222222,34.0,40.0,1336.6678675845296,-0.5714285714285714,10267398.412698412,551752021.5555555
123,B9EJR8,Dnaaf5,10min,6,4306130.0,9,21038432.555555552,1.0,9.0,80.08518632449967,-0.2222222222222222,478458.8888888889,31476741.000000004
124,B9EJR8,Dnaaf5,10min,11,2909994.5555555555,6,11481468.333333332,9.0,14.0,54.11993046771608,0.16666666666666666,484999.0925925926,31476741.000000004
125,B9EKI3,Tmf1,10min,7,72250844.44444443,12,336621649.99999994,1.0,12.0,1343.7175234922713,-0.08333333333333333,6020903.703703702,336621649.99999994
126,C0HKG5,Rnaset2a,10min,38,421496844.4444444,9,1543805751.111111,32.0,40.0,7838.976835934351,-0.4444444444444444,46832982.71604938,1554702841.111111
127,D3YUE4,Fam151b,10min,38,12310747.777777776,7,34116628.88888889,34.0,40.0,228.95465988654627,-0.2857142857142857,1758678.2539682537,34116628.88888889
128,D3YXK2,Safb,10min,22,42740062.22222222,20,423938954.4444444,12.0,31.0,794.8774994223062,-0.05,2137003.111111111,518456859.55555546
129,D3YZP9,Ccdc6,10min,24,41938644.44444444,20,472972018.88888884,14.0,33.0,779.9727724268138,-0.05,2096932.222222222,500116709.9999999
130,D3YZZ5,Tmed7,10min,3,143588574.8888889,12,675986385.111111,1.0,12.0,2670.452999339556,0.5833333333333334,11965714.574074075,741888413.1111109
131,D3Z0M9,Ddx23,10min,9,99073755.55555557,14,492405568.8888889,1.0,14.0,1842.5686575961715,-0.21428571428571427,7076696.8253968265,502109358.88888896
132,D3Z286,Tmppe,10min,4,6230836.666666666,12,29084823.33333333,1.0,12.0,115.88078283923717,0.4166666666666667,519236.3888888888,29084823.33333333
133,D3Z2H9,Tpm3-rs7,10min,18,3770776066.666666,20,18804420951.111107,8.0,27.0,70128.70115090904,-0.05,188538803.3333333,19310793302.444443
134,D3Z2R5,Selenon,10min,4,5266630.0,13,33662060.222222224,1.0,13.0,97.94851638297025,0.46153846153846156,405125.3846153846,35307844.55555555
135,D3Z3L3,Trim12c,10min,5,2729350.0,11,16717061.111111108,1.0,11.0,50.760312228096495,0.18181818181818182,248122.72727272726,61239621.11111111
136,D3Z3L3,Trim12c,10min,14,1216587.7777777775,3,3201814.444444444,13.0,15.0,22.626037500828424,0.0,405529.25925925915,61239621.11111111
137,D3Z3L3,Trim12c,10min,22,9007232.22222222,11,38706241.11111111,18.0,28.0,167.51604591238623,0.18181818181818182,818839.2929292928,61239621.11111111
138,D3Z6Q9,Bin2,10min,24,72045683.33333333,14,887546969.9999999,14.0,27.0,1339.9019476016515,-0.5,5146120.238095238,2345153391.11111
139,D3Z6Q9,Bin2,10min,32,171373033.3333333,14,1304781544.4444444,27.0,40.0,3187.186941753893,0.21428571428571427,12240930.952380951,2345153391.11111
140,D3Z7P3,Gls,10min,28,716092661.111111,20,4088081386.6666665,18.0,37.0,13317.854823400623,-0.05,35804633.05555555,4091667300.0
141,D4AFX7,Dnajc13,10min,4,103349988.88888888,13,441244064.4444444,1.0,13.0,1922.0978272373654,0.46153846153846156,7949999.145299145,441244064.4444444
142,E0CYQ0,Kctd17,10min,22,5611689.777777778,15,39792774.222222224,16.0,30.0,104.36592054782913,0.13333333333333333,374112.65185185184,47946502.0
143,E0CYQ0,Kctd17,10min,33,1763870.0,7,5291610.0,30.0,36.0,32.80436438337794,0.0,251981.42857142858,47946502.0
144,E0CZ22,Mroh1,10min,6,71713588.88888888,15,541120623.3333333,1.0,15.0,1333.7256720454875,0.26666666666666666,4780905.925925925,577347306.6666665
145,E1U8D0,Mtcl2,10min,21,4170137.777777777,15,21709983.999999993,14.0,28.0,77.55600990498853,0.0,278009.1851851851,21709983.999999993
146,E2JF22,Piezo1,10min,4,8972426.666666664,12,40940434.44444444,1.0,12.0,166.86873396365397,0.4166666666666667,747702.222222222,40940434.44444444
147,E9PUR0,Ankhd1,10min,28,39527672.22222222,20,222173738.6666667,18.0,37.0,735.1336338871367,-0.05,1976383.6111111108,222552408.0
148,E9PVA8,Gcn1,10min,6,85019800.0,14,586185130.0,1.0,14.0,1581.1939082823085,0.21428571428571427,6072842.857142857,599277237.7777776
149,E9PVZ8,Golgb1,10min,3,168707901.1111111,12,706680938.8888888,1.0,12.0,3137.620948484741,0.5833333333333334,14058991.75925926,706680938.8888888
150,E9PWG6,Ncapg,10min,6,29287535.555555552,15,167379619.88888884,1.0,15.0,544.6880939386584,0.26666666666666666,1952502.37037037,175723307.33333328
151,E9PWR4,Dip2c,10min,29,10752515.555555554,16,67710901.33333331,22.0,37.0,199.97473641616662,0.0625,672032.2222222221,80219992.44444443
152,E9PWW9,Rsf1,10min,33,3090333.333333333,11,16078226.666666664,28.0,38.0,57.473861867805226,0.0,280939.3939393939,19797306.0
153,E9PX68,Slc4a1ap,10min,14,7720460.0,15,78007051.1111111,4.0,18.0,143.58472168997375,-0.4,514697.3333333333,153051934.44444448
154,E9PX68,Slc4a1ap,10min,21,6931727.777777776,6,38313015.55555555,18.0,23.0,128.91592001032092,-0.16666666666666666,1155287.9629629627,153051934.44444448
155,E9PX68,Slc4a1ap,10min,26,7848383.333333333,11,47193217.77777776,23.0,33.0,145.96383332507327,0.36363636363636365,713489.3939393939,153051934.44444448
156,E9PY16,Adap1,10min,34,76024444.44444443,15,537452250.0,26.0,40.0,1413.8987440114224,-0.13333333333333333,5068296.296296296,537452250.0
157,E9PYG6,Rasa1,10min,31,65018458.88888888,18,339839859.99999994,21.0,38.0,1209.209985450622,-0.16666666666666666,3612136.604938271,339839859.99999994
158,E9PYK3,Parp4,10min,27,26425368.888888888,17,140720579.99999997,17.0,33.0,491.45766411146514,-0.23529411764705882,1554433.4640522876,142577051.11111107
159,E9PYP2,Nbeal1,10min,5,3016836.999999999,12,15026521.888888884,1.0,12.0,56.1069808054203,0.25,251403.08333333326,15026521.888888884
160,E9PYR1,Fbxl18,10min,32,3364153.333333333,10,13626750.0,28.0,37.0,62.56635227552039,0.1,336415.3333333333,13626750.0
161,E9PZM7,Scaf11,10min,15,13195081.777777778,18,133420378.44444442,7.0,24.0,245.40145855799608,0.05555555555555555,733060.0987654321,136249825.99999997
162,E9PZP8,Herc1,10min,6,3087809.111111111,11,13808671.333333334,2.0,12.0,57.42691651153612,0.18181818181818182,280709.9191919192,13829242.0
163,E9Q0F0,Krt78,10min,5,18599336.11111111,3,49700483.16666666,4.0,6.0,345.9095052797589,0.0,6199778.703703702,1017485482.3888887
164,E9Q0F0,Krt78,10min,9,16652086.666666666,5,70308740.0,8.0,12.0,309.69465933256,0.4,3330417.333333333,1017485482.3888887
165,E9Q0F0,Krt78,10min,16,41106034.99999999,10,281026695.5555555,12.0,21.0,764.4879444040017,0.1,4110603.499999999,1017485482.3888887
166,E9Q0F0,Krt78,10min,24,58224810.55555555,8,314182375.5555555,21.0,28.0,1082.8620599123485,0.125,7278101.319444444,1017485482.3888887
167,E9Q0F0,Krt78,10min,31,38999037.22222222,8,200399032.2222222,28.0,35.0,725.3021070933214,0.125,4874879.652777777,1017485482.3888887
168,E9Q0F0,Krt78,10min,38,34408773.88888889,6,129836157.22222221,35.0,40.0,639.9326235132812,-0.16666666666666666,5734795.648148148,1017485482.3888887
169,E9Q137,Tex264,10min,7,92397255.55555557,16,801224357.7777776,1.0,16.0,1718.399450792029,0.1875,5774828.472222223,985703024.4444442
170,E9Q2E4,Hectd4,10min,5,19123375.555555552,14,96396163.2222222,1.0,14.0,355.65556416551493,0.35714285714285715,1365955.3968253967,96431264.99999997
171,E9Q2M9,Wdfy4,10min,6,132731256.11111107,15,1005892305.111111,1.0,15.0,2468.529137936666,0.26666666666666666,8848750.407407405,1043311060.6666664
172,E9Q368,Tarbp1,10min,5,4288290.333333333,13,24449678.555555556,1.0,13.0,79.75340511283932,0.3076923076923077,329868.4871794871,24468957.77777778
173,E9Q3L2,Pi4ka,10min,9,44066188.88888888,15,376704671.11111116,1.0,15.0,819.5407355972214,-0.13333333333333333,2937745.9259259254,587355723.3333334
174,E9Q3L2,Pi4ka,10min,20,29228250.0,13,223541055.55555555,15.0,27.0,543.5855041972856,0.15384615384615385,2248326.923076923,587355723.3333334
175,E9Q3L2,Pi4ka,10min,31,2726030.0,7,8178090.0,28.0,34.0,50.69856703726451,0.0,389432.85714285716,587355723.3333334
176,E9Q411,Nbas,10min,5,36426785.0,12,182652147.2222222,1.0,12.0,677.4634913315413,0.25,3035565.4166666665,182652147.2222222
177,E9Q4N7,Arid1b,10min,7,20498658.888888888,13,94209931.11111109,1.0,13.0,381.23301352235717,0.0,1576819.9145299145,94209931.11111109
178,E9Q512,Trip11,10min,4,57164121.11111111,12,287820311.1111111,1.0,12.0,1063.1354116711755,0.4166666666666667,4763676.759259259,287820311.1111111
179,E9Q555,Rnf213,10min,9,57682988.88888888,18,648412404.4444445,1.0,18.0,1072.7852881637828,0.05555555555555555,3204610.49382716,672410060.0000001
