peak_id,protein_id,genes,time,peak_apex,peak_height,peak_width,peak_area,peak_left,peak_right,snr,asymmetry,sharpness,peak_background_intensity
819,P23591,Gfus,30min,33,309126677.77777773,14,1336642730.8888888,27.0,40.0,7671.512301334469,0.07142857142857142,22080476.98412698,1336642730.8888888
820,P23780,Glb1,30min,11,21635991.111111112,16,101008496.66666664,2.0,17.0,536.9344799149652,-0.1875,1352249.4444444445,557528639.9999999
821,P23780,Glb1,30min,33,79216777.77777776,18,449794963.33333325,23.0,40.0,1965.901130122351,-0.16666666666666666,4400932.098765431,557528639.9999999
822,P23949,Zfp36l2,30min,30,16627876.666666666,16,105466471.11111109,20.0,35.0,412.6494720882862,-0.3125,1039242.2916666666,127372435.33333331
823,P23949,Zfp36l2,30min,38,4669277.999999999,6,21386438.666666664,35.0,40.0,115.87619636342313,-0.16666666666666666,778212.9999999999,127372435.33333331
824,P23950,Zfp36l1,30min,30,1582809.6666666665,10,6442723.0,26.0,35.0,39.28015503480217,0.1,158280.96666666665,6442723.0
825,P24063,Itgal,30min,4,30669811.66666666,13,215413875.44444442,1.0,13.0,761.1243363783163,0.46153846153846156,2359216.2820512815,220270328.2222222
826,P24270,Cat,30min,29,846115105.5555555,20,4116594302.222222,19.0,38.0,20997.807394936444,-0.05,42305755.277777776,4151000358.888889
827,P24452,Capg,30min,37,512626291.11111104,12,1853206216.6666663,29.0,40.0,12721.706604285378,-0.4166666666666667,42718857.59259259,1853206216.6666663
828,P24527,Lta4h,30min,36,1030768586.111111,14,4158058201.111111,27.0,40.0,25580.30236997222,-0.35714285714285715,73626327.57936507,4160083999.5555553
829,P24547,Impdh2,30min,21,232793699.99999997,20,2254248472.222222,11.0,30.0,5777.177647886422,-0.05,11639684.999999998,2312019806.666666
830,P24638,Acp2,30min,6,112118933.33333331,15,984970359.4444443,1.0,15.0,2782.4249348594967,0.26666666666666666,7474595.555555554,1705175317.4444442
831,P24638,Acp2,30min,28,81250996.66666666,16,597830278.4999999,22.0,37.0,2016.383784488845,0.1875,5078187.291666666,1705175317.4444442
832,P24668,M6pr,30min,7,368032866.6666666,14,3098562528.8888884,1.0,14.0,9133.37109635798,0.07142857142857142,26288061.904761903,3962123689.999999
833,P24788,Cdk11b,30min,17,23748020.0,20,269601812.22222227,7.0,26.0,589.3481237918369,-0.05,1187401.0,277282970.00000006
834,P25119,Tnfrsf1b,30min,5,8328836.666666665,14,72274406.99999999,1.0,14.0,206.69446391188214,0.35714285714285715,594916.9047619046,73017417.77777776
835,P25206,Mcm3,30min,7,20991928.888888888,11,135882239.11111107,1.0,11.0,520.9509637198522,-0.18181818181818182,1908357.1717171716,661510361.4444444
836,P25206,Mcm3,30min,15,18768004.72222222,8,117053530.99999999,11.0,18.0,465.760445306935,-0.125,2346000.5902777775,661510361.4444444
837,P25206,Mcm3,30min,25,62926164.44444444,16,433202708.1666666,18.0,33.0,1561.6214300286897,0.0625,3932885.2777777775,661510361.4444444
838,P25425,Pou2f1,30min,25,834733.8888888888,10,5061488.222222221,19.0,28.0,20.715362850550495,-0.3,83473.38888888888,27582459.111111104
839,P25425,Pou2f1,30min,38,5316924.444444444,9,20774206.22222222,32.0,40.0,131.94866122212662,-0.4444444444444444,590769.3827160493,27582459.111111104
840,P25444,Rps2,30min,3,311479982.2222222,12,1514657110.0,1.0,12.0,7729.913614751097,0.5833333333333334,25956665.185185183,1876498435.888889
841,P25446,Fas,30min,3,3959775.333333333,7,14855890.11111111,1.0,7.0,98.2686625384851,0.2857142857142857,565682.1904761904,14855890.11111111
842,P25799,Nfkb1,30min,9,51914511.111111104,14,397970312.2222221,1.0,14.0,1288.3482379122047,-0.21428571428571427,3708179.3650793647,869762301.1111108
843,P25799,Nfkb1,30min,27,39941411.111111104,17,379610722.2222222,19.0,35.0,991.2150865601324,0.0,2349494.7712418297,869762301.1111108
844,P25911,Lyn,30min,5,18606452.22222222,14,147474814.0,1.0,14.0,461.75124105458553,0.35714285714285715,1329032.3015873015,432975550.55555546
845,P25911,Lyn,30min,37,57422068.88888888,9,236209323.33333328,32.0,40.0,1425.027794481909,-0.2222222222222222,6380229.876543209,432975550.55555546
846,P26011,Itgb7,30min,6,16824826.666666664,15,154145085.7777778,1.0,15.0,417.5371264266605,0.26666666666666666,1121655.111111111,166818532.3333333
847,P26011,Itgb7,30min,22,2183280.0,14,12032560.999999998,17.0,30.0,54.18186323374503,0.21428571428571427,155948.57142857142,166818532.3333333
848,P26039,Tln1,30min,15,962246666.6666664,20,6820767549.999999,5.0,24.0,23879.812617007603,-0.05,48112333.33333332,6981669942.0
849,P26040,Ezr,30min,20,123778266.66666666,15,897209927.7777776,10.0,24.0,3071.7714245737393,-0.4,8251884.444444444,3025807449.9999995
850,P26040,Ezr,30min,30,379586288.8888889,14,2129202655.5555556,24.0,37.0,9420.089218965322,0.07142857142857142,27113306.34920635,3025807449.9999995
851,P26041,Msn,30min,22,535745342.2222222,11,3076133709.999999,17.0,27.0,13295.445779011565,0.0,48704122.02020202,11905441773.888887
852,P26041,Msn,30min,32,1537044161.111111,14,7671443307.777777,27.0,40.0,38144.40498770133,0.21428571428571427,109788868.65079364,11905441773.888887
853,P26043,Rdx,30min,14,17485270.0,10,87402823.33333331,7.0,16.0,433.9271681804921,-0.5,1748527.0,988383809.4999999
854,P26043,Rdx,30min,24,47254597.22222222,12,417606311.7222222,16.0,27.0,1172.7044281357187,-0.4166666666666667,3937883.101851851,988383809.4999999
855,P26043,Rdx,30min,31,95195203.88888888,12,537429561.6666666,27.0,38.0,2362.4333652194177,0.25,7932933.657407407,988383809.4999999
856,P26151,Fcgr1,30min,6,82407399.99999999,15,694161825.111111,1.0,15.0,2045.0819300541016,0.26666666666666666,5493826.666666666,801341655.3333335
857,P26231,Ctnna1,30min,8,27599999.999999996,14,221007868.88888887,1.0,14.0,684.9416589953476,-0.07142857142857142,1971428.5714285711,431733443.55555546
858,P26231,Ctnna1,30min,20,15523127.777777776,12,135387654.44444442,14.0,25.0,385.2332207575317,-0.08333333333333333,1293593.9814814813,431733443.55555546
859,P26231,Ctnna1,30min,30,15624031.111111108,11,89828830.0,25.0,35.0,387.7373112115713,0.0,1420366.4646464644,431733443.55555546
860,P26350,Ptma,30min,31,380047634.4444444,19,2080682272.3888884,22.0,40.0,9431.538305566493,0.0,20002507.07602339,2080682272.3888884
861,P26369,U2af2,30min,29,10410288.72222222,15,76341346.16666664,19.0,33.0,258.3492908702698,-0.4,694019.2481481481,379734714.3333333
862,P26443,Glud1,30min,30,837218733.3333333,20,4815462840.0,20.0,39.0,20777.028556207133,-0.05,41860936.666666664,4870988875.388889
863,P26450,Pik3r1,30min,7,41932644.44444444,16,390437952.2222221,1.0,16.0,1040.6309801391242,0.1875,2620790.2777777775,522823434.4444443
864,P26450,Pik3r1,30min,31,6753345.555555554,9,31553374.44444444,28.0,36.0,167.59593147069128,0.2222222222222222,750371.7283950616,522823434.4444443
865,P26516,Psmd7,30min,7,209808572.22222215,13,1576574967.222222,1.0,13.0,5206.762011932394,0.0,16139120.940170934,2318638988.333332
866,P26516,Psmd7,30min,18,118037461.11111107,15,768981437.2222221,13.0,27.0,2929.303421632002,0.26666666666666666,7869164.074074072,2318638988.333332
867,P26638,Sars1,30min,27,280107349.99999994,20,1587125943.888889,17.0,36.0,6951.347572673568,-0.05,14005367.499999996,1596988522.7777781
868,P26645,Marcks,30min,13,8698264.444444444,12,57528728.88888888,5.0,16.0,215.86245213616027,-0.4166666666666667,724855.3703703703,378750096.6666666
869,P26645,Marcks,30min,23,40217452.22222222,12,227654509.99999997,16.0,27.0,998.0655233932978,-0.25,3351454.351851851,378750096.6666666
870,P26645,Marcks,30min,30,14541342.22222222,11,92931513.33333331,27.0,37.0,360.86851687347763,0.36363636363636365,1321940.2020202018,378750096.6666666
871,P26952,Il3ra,30min,7,14467184.444444442,14,117705454.66666664,1.0,14.0,359.028163564111,0.07142857142857142,1033370.3174603173,138323101.88888887
872,P26954,Csf2rb2,30min,4,11557582.22222222,13,81800922.55555555,1.0,13.0,286.82136019072556,0.46153846153846156,889044.7863247861,108060037.77777776
873,P26954,Csf2rb2,30min,35,4829023.333333332,10,21138599.999999996,30.0,39.0,119.84055265436871,-0.1,482902.3333333332,108060037.77777776
874,P26955,Csf2rb,30min,4,9153324.444444444,13,78896180.0,1.0,13.0,227.15555182247996,0.46153846153846156,704101.8803418803,187110350.6666667
875,P26955,Csf2rb,30min,35,24235722.22222222,11,100136673.33333333,30.0,40.0,601.4512965883805,0.0,2203247.474747475,187110350.6666667
876,P27005,S100a8,30min,6,116818916.66666666,14,1145869669.4444442,1.0,14.0,2899.0631370907945,0.21428571428571427,8344208.333333333,5205943562.777777
877,P27005,S100a8,30min,38,578296867.7777777,13,3217716386.1111107,28.0,40.0,14351.43536259146,-0.6153846153846154,44484374.44444443,5205943562.777777
878,P27046,Man2a1,30min,6,61404722.22222221,15,516368632.00000006,1.0,15.0,1523.864214095557,0.26666666666666666,4093648.1481481474,588557913.1111113
879,P27048,Snrpb,30min,8,24990400.0,12,173715877.1111111,1.0,12.0,620.179928802802,-0.25,2082533.3333333333,1084152539.3333333
880,P27048,Snrpb,30min,20,111336988.88888888,17,826969083.3333333,12.0,28.0,2763.0196332283385,0.0,6549234.640522875,1084152539.3333333
881,P27546,Map4,30min,13,77291123.33333331,20,935828307.7777776,3.0,22.0,1918.1126899111357,-0.05,3864556.1666666656,1323329346.1111107
882,P27612,Plaa,30min,30,82294287.77777776,17,594267487.7777777,23.0,39.0,2042.2748549402777,0.11764705882352941,4840840.457516339,608376196.3333331
883,P27659,Rpl3,30min,3,111765899.44444442,10,432570633.33333325,1.0,10.0,2773.663789296557,0.5,11176589.944444442,514295984.4444444
884,P27773,Pdia3,30min,34,62182172.22222222,11,250236467.0,29.0,39.0,1543.1579783269315,0.0,5652924.747474747,250236467.0
885,P27808,Mgat1,30min,7,24448975.555555552,16,183493046.4444444,1.0,16.0,606.7435462956131,0.1875,1528060.972222222,185438753.11111104
886,P27870,Vav1,30min,7,65440476.66666666,14,565865589.4444443,1.0,14.0,1624.0184294751086,0.07142857142857142,4674319.761904761,1447567588.3333325
887,P27870,Vav1,30min,32,111411735.55555554,13,634954066.6666666,26.0,38.0,2764.8746008323615,0.0,8570133.504273502,1447567588.3333325
888,P28063,Psmb8,30min,13,212120966.66666663,20,1054727828.8888888,3.0,22.0,5264.148073056648,-0.05,10606048.333333332,1055974017.7777777
889,P28076,Psmb9,30min,13,234647194.4444444,19,1317201304.4444447,4.0,22.0,5823.1753130935385,0.0,12349852.339181283,1324196934.4444444
890,P28078,H2-DMa,30min,7,130398611.1111111,16,1300563914.4444444,1.0,16.0,3236.066703809189,0.1875,8149913.194444444,1813206589.8888893
891,P28078,H2-DMa,30min,35,22442664.44444444,12,110708287.55555555,29.0,40.0,556.9534716251333,-0.08333333333333333,1870222.0370370366,1813206589.8888893
892,P28271,Aco1,30min,35,198315888.88888887,16,927640872.2222221,25.0,40.0,4921.551229735238,-0.3125,12394743.055555554,927640872.2222221
893,P28293,Ctsg,30min,5,4564071.111111111,13,28869586.11111111,1.0,13.0,113.26530574699943,0.3076923076923077,351082.3931623931,31513072.11111111
894,P28293,Ctsg,30min,17,437563.6666666666,7,1574440.333333333,14.0,20.0,10.858897962418622,0.0,62509.09523809523,31513072.11111111
895,P28352,Apex1,30min,37,247723792.2222222,10,913614280.0,31.0,40.0,6147.693667293757,-0.3,24772379.22222222,913614280.0
896,P28474,Adh5,30min,35,432161254.4444444,14,1734498929.4444444,27.0,40.0,10724.827774372765,-0.21428571428571427,30868661.03174603,1734498929.4444444
897,P28650,Adss1,30min,35,117522544.44444443,16,516376708.8888888,25.0,40.0,2916.5248754033423,-0.3125,7345159.027777777,528237729.9999999
898,P28656,Nap1l1,30min,20,33186333.33333333,11,209330141.11111107,12.0,22.0,823.5761670038382,-0.5454545454545454,3016939.3939393936,447147581.11111104
899,P28656,Nap1l1,30min,25,37037593.33333333,13,238096541.6666667,22.0,34.0,919.151834164071,0.46153846153846156,2849045.6410256405,447147581.11111104
900,P28658,Atxn10,30min,9,9917769.999999998,14,85275579.44444445,1.0,14.0,246.12658830921333,-0.21428571428571427,708412.1428571427,141159141.00000003
901,P28658,Atxn10,30min,16,5792923.333333333,12,43128910.0,14.0,25.0,143.761395592978,0.5833333333333334,482743.61111111107,141159141.00000003
902,P28658,Atxn10,30min,31,2374415.555555555,11,15346160.444444442,27.0,37.0,58.9252220929921,0.18181818181818182,215855.95959595955,141159141.00000003
903,P28659,Celf1,30min,37,9238890.944444444,11,36150332.38888889,30.0,40.0,229.27903227408956,-0.36363636363636365,839899.1767676767,36150332.38888889
904,P28660,Nckap1,30min,18,1112899.8888888888,10,5270161.0,14.0,23.0,27.618532470699044,0.1,111289.98888888888,5270161.0
905,P28661,Septin4,30min,10,12822760.888888888,10,46017007.99999999,6.0,15.0,318.2189534831962,0.1,1282276.0888888887,46017007.99999999
906,P28667,Marcksl1,30min,9,10874506.666666664,11,94714753.33333333,4.0,14.0,269.8696607616896,0.0,988591.5151515149,737268801.7777777
907,P28667,Marcksl1,30min,35,60352686.66666665,9,326789537.77777773,32.0,40.0,1497.7561351555455,0.2222222222222222,6705854.074074072,737268801.7777777
908,P28740,Kif2a,30min,19,13365017.777777776,19,115811889.99999997,10.0,28.0,331.6759945367183,0.0,703421.9883040935,134716779.99999997
909,P28740,Kif2a,30min,32,3119933.333333333,13,18026630.0,28.0,40.0,77.42653309015283,0.3076923076923077,239994.87179487178,134716779.99999997
910,P28741,Kif3a,30min,6,15169753.333333332,14,84239823.11111109,1.0,14.0,376.46362372041807,0.21428571428571427,1083553.8095238095,93579959.66666664
911,P28741,Kif3a,30min,22,1555717.0,14,9580368.555555554,14.0,27.0,38.607803728524104,-0.21428571428571427,111122.64285714286,93579959.66666664
912,P29341,Pabpc1,30min,15,224255930.0,15,2199604873.4999995,5.0,19.0,5565.298142526977,-0.4,14950395.333333334,3670940083.61111
913,P29341,Pabpc1,30min,31,69267070.55555555,10,424132030.99999994,28.0,37.0,1718.9819644952906,0.3,6926707.055555555,3670940083.61111
914,P29351,Ptpn6,30min,6,122667766.66666666,14,1116519564.4444442,1.0,14.0,3044.2124494898867,0.21428571428571427,8761983.333333332,7078943748.888886
915,P29351,Ptpn6,30min,32,908199888.8888888,19,5588631584.444443,22.0,40.0,22538.548499816883,-0.10526315789473684,47799994.15204678,7078943748.888886
916,P29387,Gnb4,30min,5,12338852.22222222,6,48224951.111111104,1.0,6.0,306.2099243183812,-0.5,2056475.37037037,117431579.0
917,P29391,Ftl1,30min,22,11842642.22222222,17,80732067.77777776,14.0,30.0,293.89561632526227,0.0,696626.0130718953,106145185.55555554
918,P29391,Ftl1,30min,37,1564636.6666666665,7,5271256.666666666,34.0,40.0,38.829160659116575,0.0,223519.5238095238,106145185.55555554
919,P29416,Hexa,30min,27,1204426555.555555,20,9025971643.888887,17.0,36.0,29889.924750009934,-0.05,60221327.777777754,9355966748.888887
920,P29452,Casp1,30min,34,24876146.666666664,12,99185440.0,28.0,39.0,617.3445350463136,-0.08333333333333333,2073012.222222222,99185440.0
921,P29758,Oat,30min,34,1197587388.8888888,17,5328965553.222221,24.0,40.0,29720.199019473264,-0.23529411764705882,70446316.99346405,5328965553.222221
922,P30204,Msr1,30min,5,60480782.777777776,14,448718226.7222222,1.0,14.0,1500.935061345955,0.35714285714285715,4320055.912698412,483941063.6666667
923,P30355,Alox5ap,30min,3,466981099.4444444,12,2694983703.3333335,1.0,12.0,11588.942354092362,0.5833333333333334,38915091.620370366,3166167297.333334
924,P30416,Fkbp4,30min,31,257028155.55555552,19,1220059927.7777777,21.0,39.0,6378.597509954221,-0.10526315789473684,13527797.66081871,1240716939.1111112
925,P30681,Hmgb2,30min,37,789443402.9629632,14,2952747368.5185184,27.0,40.0,19591.401235811045,-0.5,56388814.497354515,2954308458.5185184
926,P30993,C5ar1,30min,6,88039611.1111111,15,702328011.7777776,1.0,15.0,2184.8549743387566,0.26666666666666666,5869307.407407407,765667592.8888886
927,P30999,Ctnnd1,30min,7,35938236.666666664,16,277562145.5555555,1.0,16.0,891.8694001389166,0.1875,2246139.7916666665,341567417.49999994
928,P30999,Ctnnd1,30min,25,10104918.888888888,9,45684274.44444444,21.0,29.0,250.77101115105,0.0,1122768.7654320986,341567417.49999994
929,P30999,Ctnnd1,30min,32,1908613.333333333,7,5725839.999999999,29.0,35.0,47.365535612825134,0.0,272659.0476190476,341567417.49999994
930,P31230,Aimp1,30min,6,120336715.55555557,15,833336950.2222222,1.0,15.0,2986.363390966431,0.26666666666666666,8022447.703703704,1201842656.2777774
931,P31230,Aimp1,30min,21,22350113.777777776,16,190347247.44444442,15.0,30.0,554.6566670176046,0.1875,1396882.111111111,1201842656.2777774
932,P31230,Aimp1,30min,37,45302458.33333333,10,193503646.1111111,31.0,40.0,1124.2587307029328,-0.3,4530245.833333333,1201842656.2777774
933,P31266,Rbpj,30min,5,8338072.222222221,12,69915074.44444443,1.0,12.0,206.9236601707215,0.25,694839.3518518518,382842521.72222227
934,P31266,Rbpj,30min,34,26310151.666666664,17,241245615.8888888,24.0,40.0,652.9318453255753,-0.23529411764705882,1547655.9803921566,382842521.72222227
935,P31725,S100a9,30min,9,141406184.0740741,14,1458675015.9259257,1.0,14.0,3509.2386344890515,-0.21428571428571427,10100441.71957672,6861508701.666667
936,P31750,Akt1,30min,35,44327999.99999999,11,170747598.88888884,29.0,39.0,1100.0758644907887,-0.18181818181818182,4029818.181818181,179886788.88888884
937,P31938,Map2k1,30min,36,21945602.22222222,13,86254283.33333331,28.0,40.0,544.6180142659738,-0.3076923076923077,1688123.2478632478,86254283.33333331
938,P32037,Slc2a3,30min,7,8472737.777777776,14,43241940.666666664,1.0,14.0,210.2656184689734,0.07142857142857142,605195.5555555554,46932010.666666664
939,P32067,Ssb,30min,11,8903178.888888888,11,43245078.88888888,5.0,15.0,220.94775791622868,-0.18181818181818182,809379.898989899,795134900.5555553
940,P32067,Ssb,30min,33,75097390.38888888,12,545256425.2777776,28.0,39.0,1863.671418811117,0.08333333333333333,6258115.86574074,795134900.5555553
941,P32233,Drg1,30min,26,51461244.44444443,20,403486873.33333325,16.0,35.0,1277.0996428892352,-0.05,2573062.2222222215,422295029.44444436
942,P32507,Nectin2,30min,7,5477431.055555554,13,36848163.555555545,1.0,13.0,135.9319099356833,0.0,421340.8504273503,39223711.555555545
943,P33174,Kif4,30min,9,1217086.5555555555,12,9338852.333333332,1.0,12.0,30.2041045109839,-0.4166666666666667,101423.87962962962,18114890.888888884
944,P33174,Kif4,30min,16,1295195.9999999998,12,9771699.0,12.0,23.0,32.14252525232385,0.25,107932.99999999999,18114890.888888884
945,P33609,Pola1,30min,20,16176269.999999996,19,118795399.99999999,10.0,28.0,401.4420728317634,-0.10526315789473684,851382.6315789472,118795399.99999999
946,P33610,Prim2,30min,20,7239552.222222221,18,50066660.33333333,10.0,27.0,179.66198947363566,-0.16666666666666666,402197.3456790123,50480053.0
947,P33611,Pola2,30min,5,983356.6666666664,7,2950069.9999999995,2.0,8.0,24.403693719231942,0.0,140479.52380952376,118743979.99999997
948,P33611,Pola2,30min,20,14322554.444444442,17,113945234.44444442,10.0,26.0,355.4389203706147,-0.23529411764705882,842503.202614379,118743979.99999997
949,P34022,Ranbp1,30min,9,99960922.2222222,13,857359251.1111108,1.0,13.0,2480.702894985282,-0.3076923076923077,7689301.709401707,3469341620.3888884
950,P34022,Ranbp1,30min,24,99677255.2222222,12,948700984.2777776,19.0,30.0,2473.6632085511433,0.08333333333333333,8306437.935185183,3469341620.3888884
951,P34022,Ranbp1,30min,34,263589213.88888887,11,1375112823.3333328,30.0,40.0,6541.421501968663,0.18181818181818182,23962655.808080807,3469341620.3888884
952,P34884,Mif,30min,39,78693926.66666666,6,249153226.66666666,35.0,40.0,1952.9256769538003,-0.5,13115654.444444442,249153226.66666666
953,P34902,Il2rg,30min,9,7175372.222222222,17,54730144.111111104,1.0,17.0,178.06925194920373,0.0,422080.71895424835,115308290.99999997
954,P34902,Il2rg,30min,33,8166502.222222221,13,47932454.999999985,27.0,39.0,202.6658543579015,0.0,628192.4786324785,115308290.99999997
955,P34960,Mmp12,30min,6,73205877.77777776,13,531489469.99999994,1.0,13.0,1816.730267149339,0.15384615384615385,5631221.367521366,853331203.1111112
956,P34960,Mmp12,30min,22,15440346.666666664,12,96902888.44444443,19.0,30.0,383.17886454094025,0.4166666666666667,1286695.5555555553,853331203.1111112
957,P35123,Usp4,30min,7,17338405.555555552,14,153148420.55555552,1.0,14.0,430.28247338972363,0.07142857142857142,1238457.5396825394,283224066.1111111
958,P35123,Usp4,30min,27,15018428.888888886,20,121958866.66666666,17.0,36.0,372.70824632823224,-0.05,750921.4444444443,283224066.1111111
959,P35235,Ptpn11,30min,32,91188344.44444443,16,536983282.2222221,25.0,40.0,2262.996229160035,0.0625,5699271.527777777,595809895.5555555
960,P35276,Rab3d,30min,5,26462551.111111112,14,192386128.88888887,1.0,14.0,656.7139006990444,0.35714285714285715,1890182.2222222222,258892328.88888887
961,P35276,Rab3d,30min,37,18823448.888888888,8,60555706.666666664,33.0,40.0,467.13638804238,-0.125,2352931.111111111,258892328.88888887
962,P35278,Rab5c,30min,7,248511728.88888884,14,2088272358.8888888,1.0,14.0,6167.247676266579,0.07142857142857142,17750837.777777772,3462168090.555556
963,P35278,Rab5c,30min,38,171269392.2222222,13,837192708.3333333,28.0,40.0,4250.345711732383,-0.6153846153846154,13174568.632478632,3462168090.555556
964,P35279,Rab6a,30min,6,134643744.44444442,15,1240672166.6666665,1.0,15.0,3341.4170178667896,0.26666666666666666,8976249.629629629,1531858244.444444
965,P35279,Rab6a,30min,38,14885895.555555554,12,75833578.88888888,29.0,40.0,369.41920280629324,-0.5833333333333334,1240491.2962962962,1531858244.444444
966,P35282,Rab21,30min,6,12198162.22222222,15,106080923.77777776,1.0,15.0,302.71845902837913,0.26666666666666666,813210.8148148147,145317366.3333333
967,P35282,Rab21,30min,30,1174008.8888888888,9,5656763.666666665,27.0,35.0,29.135057827204356,0.2222222222222222,130445.43209876542,145317366.3333333
968,P35282,Rab21,30min,39,6579451.11111111,6,19014560.0,35.0,40.0,163.2804405551894,-0.5,1096575.185185185,145317366.3333333
969,P35285,Rab22a,30min,4,5915491.11111111,13,48921622.33333332,1.0,13.0,146.80312664553176,0.46153846153846156,455037.7777777777,51578916.1111111
970,P35285,Rab22a,30min,38,405373.3333333333,5,1013433.3333333333,36.0,40.0,10.060039255282877,0.0,81074.66666666666,51578916.1111111
971,P35290,Rab24,30min,6,19068722.222222216,14,135389897.11111107,1.0,14.0,473.2232693409543,0.21428571428571427,1362051.587301587,150831943.5555555
972,P35293,Rab18,30min,5,163529222.2222222,14,1270557566.6666665,1.0,14.0,4058.260027648832,0.35714285714285715,11680658.73015873,1580582037.7777777
973,P35293,Rab18,30min,38,9444175.555555554,8,35232561.111111104,33.0,40.0,234.37352437918588,-0.375,1180521.9444444443,1580582037.7777777
974,P35294,Rab19,30min,7,6236846.666666666,14,47275560.55555555,1.0,14.0,154.7781196654446,0.07142857142857142,445489.0476190476,61401908.1111111
975,P35294,Rab19,30min,16,1321775.4444444445,5,5345167.444444444,14.0,18.0,32.80214006293807,0.0,264355.0888888889,61401908.1111111
976,P35294,Rab19,30min,21,1619651.6666666665,8,7248620.111111112,18.0,25.0,40.194452882653856,0.125,202456.4583333333,61401908.1111111
977,P35294,Rab19,30min,38,1090724.7777777775,6,3331889.1111111105,35.0,40.0,27.06821879704503,-0.16666666666666666,181787.46296296292,61401908.1111111
978,P35329,Cd22,30min,4,9729257.777777776,13,55767134.55555555,1.0,13.0,241.44833199653985,0.46153846153846156,748404.4444444443,55767134.55555555
979,P35441,Thbs1,30min,5,104268311.1111111,14,623774136.2222221,1.0,14.0,2587.5981881553435,0.35714285714285715,7447736.507936507,733189664.8888888
980,P35456,Plaur,30min,6,16984468.888888888,15,143686287.1111111,1.0,15.0,421.49892383733425,0.26666666666666666,1132297.9259259258,168292561.77777776
981,P35456,Plaur,30min,30,1479196.6666666665,11,7246653.666666666,27.0,37.0,36.70881952344402,0.36363636363636365,134472.42424242423,168292561.77777776
982,P35550,Fbl,30min,3,15323881.111111108,6,72941177.77777776,1.0,6.0,380.2885706699969,0.16666666666666666,2553980.1851851847,203458904.66666663
983,P35550,Fbl,30min,16,5789188.888888888,6,28756197.777777776,13.0,18.0,143.66871890554307,-0.16666666666666666,964864.8148148147,203458904.66666663
984,P35550,Fbl,30min,21,5266032.222222221,11,40843317.77777778,18.0,28.0,130.68568284825528,0.36363636363636365,478730.2020202019,203458904.66666663
985,P35564,Canx,30min,7,718220416.6666666,14,5860040032.777777,1.0,14.0,17823.87984478248,0.07142857142857142,51301458.33333333,7116337898.055556
986,P35564,Canx,30min,16,174275241.66666663,12,1254138845.111111,14.0,25.0,4324.941056122529,0.5833333333333334,14522936.805555552,7116337898.055556
987,P35585,Ap1m1,30min,22,160216044.44444442,20,1162437330.0000002,12.0,31.0,3976.0377999800767,-0.05,8010802.222222221,1162437330.0000002
988,P35601,Rfc1,30min,6,10474073.333333332,15,83903990.99999999,1.0,15.0,259.93221613667623,0.26666666666666666,698271.5555555555,90795929.88888887
989,P35700,Prdx1,30min,9,1091581150.0,14,10630450344.444443,1.0,14.0,27089.471152501792,-0.21428571428571427,77970082.14285715,46224193034.444435
990,P35700,Prdx1,30min,29,1847235700.0,14,18746031572.222218,19.0,32.0,45842.34365628378,-0.5,131945407.14285715,46224193034.444435
991,P35700,Prdx1,30min,37,2472539166.6666665,9,16063132456.666664,32.0,40.0,61360.32894013192,-0.2222222222222222,274726574.07407403,46224193034.444435
992,P35762,Cd81,30min,6,10659484.444444444,15,91439552.94444443,1.0,15.0,264.5335130222058,0.26666666666666666,710632.2962962963,100460781.3888889
993,P35821,Ptpn1,30min,7,118018428.33333331,13,932278801.6666665,1.0,13.0,2928.8310903861184,0.0,9078340.64102564,2138346410.6111104
994,P35821,Ptpn1,30min,15,57539138.88888888,7,342986250.5555555,13.0,19.0,1427.933088685481,0.2857142857142857,8219876.984126983,2138346410.6111104
995,P35821,Ptpn1,30min,35,60356278.33333333,9,359049604.4444444,32.0,40.0,1497.8452685658801,0.2222222222222222,6706253.148148147,2138346410.6111104
996,P35831,Ptpn12,30min,6,14297864.999999998,14,121012302.77777778,1.0,14.0,354.82620917360566,0.21428571428571427,1021276.0714285712,437203736.9999999
997,P35831,Ptpn12,30min,24,21047953.0,16,200584850.8888889,14.0,29.0,522.3412987781197,-0.3125,1315497.0625,437203736.9999999
998,P35831,Ptpn12,30min,33,16333841.11111111,12,129782458.88888888,29.0,40.0,405.3524720438716,0.25,1361153.4259259258,437203736.9999999
999,P35951,Ldlr,30min,5,22347516.666666664,13,121997617.99999997,1.0,13.0,554.5922152207553,0.3076923076923077,1719039.7435897435,144149434.33333334
1000,P35951,Ldlr,30min,19,5376678.888888888,12,22130038.777777776,13.0,24.0,133.4315709435079,-0.08333333333333333,448056.574074074,144149434.33333334
1001,P35979,Rpl12,30min,3,175541292.77777776,12,734240877.7777776,1.0,12.0,4356.360300630404,0.5833333333333334,14628441.064814813,831440162.8888888
1002,P35980,Rpl18,30min,3,464138811.11111104,12,1775652653.3333335,1.0,12.0,11518.406061107708,0.5833333333333334,38678234.259259254,1861270302.2222223
1003,P35991,Btk,30min,32,91561188.88888888,19,657447708.5555555,22.0,40.0,2272.249007867462,-0.10526315789473684,4819009.941520467,667537774.7777776
1004,P36371,Tap2,30min,4,48882665.0,13,299272768.88888884,1.0,13.0,1213.1077413483267,0.46153846153846156,3760205.0,299272768.88888884
